"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0000070","GO:0000070","mitotic sister chromatid segregation",117,-0.72827285178022,-2.32932747214297,1e-10,4.86272727272727e-08,3.98468899521531e-08,913,"tags=36%, list=7%, signal=34%","ENSG00000138411/ENSG00000164754/ENSG00000143228/ENSG00000112941/ENSG00000124688/ENSG00000100918/ENSG00000136982/ENSG00000146670/ENSG00000164109/ENSG00000129810/ENSG00000178999/ENSG00000161800/ENSG00000112029/ENSG00000161800/ENSG00000198901/ENSG00000128789/ENSG00000149503/ENSG00000040275/ENSG00000167842/ENSG00000010292/ENSG00000121152/ENSG00000128944/ENSG00000077935/ENSG00000013810/ENSG00000121621/ENSG00000137807/ENSG00000237649/ENSG00000109805/ENSG00000178295/ENSG00000136824/ENSG00000168802/ENSG00000198901/ENSG00000177602/ENSG00000117650/ENSG00000137807/ENSG00000112742/ENSG00000175063/ENSG00000138778/ENSG00000169679/ENSG00000123219/ENSG00000146918/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000090889/ENSG00000166851/ENSG00000134057/ENSG00000080986/ENSG00000134690"
"GO:0000280","GO:0000280","nuclear division",284,-0.61196328818825,-2.09856161305334,1e-10,4.86272727272727e-08,3.98468899521531e-08,2302,"tags=37%, list=17%, signal=31%","ENSG00000077935/ENSG00000124006/ENSG00000128789/ENSG00000116213/ENSG00000173715/ENSG00000074054/ENSG00000088833/ENSG00000134278/ENSG00000154473/ENSG00000173809/ENSG00000179218/ENSG00000151577/ENSG00000172113/ENSG00000176623/ENSG00000204991/ENSG00000120498/ENSG00000110200/ENSG00000185627/ENSG00000108106/ENSG00000204899/ENSG00000178966/ENSG00000053900/ENSG00000113522/ENSG00000149311/ENSG00000083535/ENSG00000104983/ENSG00000127564/ENSG00000175334/ENSG00000072864/ENSG00000167244/ENSG00000103056/ENSG00000138411/ENSG00000160789/ENSG00000164754/ENSG00000085999/ENSG00000054796/ENSG00000154429/ENSG00000143452/ENSG00000168556/ENSG00000198765/ENSG00000143228/ENSG00000051180/ENSG00000204410/ENSG00000068796/ENSG00000112941/ENSG00000154229/ENSG00000124688/ENSG00000136492/ENSG00000181965/ENSG00000137090/ENSG00000100918/ENSG00000136982/ENSG00000160207/ENSG00000288000/ENSG00000154920/ENSG00000146670/ENSG00000100814/ENSG00000133101/ENSG00000164109/ENSG00000129810/ENSG00000178999/ENSG00000161800/ENSG00000112029/ENSG00000249961/ENSG00000161800/ENSG00000198901/ENSG00000128789/ENSG00000149503/ENSG00000040275/ENSG00000163611/ENSG00000167842/ENSG00000010292/ENSG00000197275/ENSG00000152670/ENSG00000138182/ENSG00000152670/ENSG00000121152/ENSG00000128944/ENSG00000077935/ENSG00000138182/ENSG00000101057/ENSG00000013810/ENSG00000121621/ENSG00000170312/ENSG00000137807/ENSG00000237649/ENSG00000157456/ENSG00000109805/ENSG00000178295/ENSG00000136824/ENSG00000168802/ENSG00000198901/ENSG00000087586/ENSG00000177602/ENSG00000117650/ENSG00000137807/ENSG00000112742/ENSG00000175063/ENSG00000088325/ENSG00000131747/ENSG00000136122/ENSG00000138778/ENSG00000169679/ENSG00000123219/ENSG00000066923/ENSG00000146918/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000011426/ENSG00000090889/ENSG00000148773/ENSG00000166851/ENSG00000017427/ENSG00000156509/ENSG00000134057/ENSG00000080986/ENSG00000138798/ENSG00000134690"
"GO:0000819","GO:0000819","sister chromatid segregation",143,-0.711478425150868,-2.31358911761435,1e-10,4.86272727272727e-08,3.98468899521531e-08,1236,"tags=33%, list=9%, signal=30%","ENSG00000138411/ENSG00000164754/ENSG00000143452/ENSG00000143228/ENSG00000112941/ENSG00000124688/ENSG00000100918/ENSG00000136982/ENSG00000146670/ENSG00000164109/ENSG00000129810/ENSG00000178999/ENSG00000161800/ENSG00000013573/ENSG00000112029/ENSG00000161800/ENSG00000198901/ENSG00000128789/ENSG00000149503/ENSG00000040275/ENSG00000167842/ENSG00000010292/ENSG00000121152/ENSG00000128944/ENSG00000077935/ENSG00000171320/ENSG00000013810/ENSG00000121621/ENSG00000137807/ENSG00000237649/ENSG00000109805/ENSG00000178295/ENSG00000136824/ENSG00000168802/ENSG00000198901/ENSG00000177602/ENSG00000117650/ENSG00000137807/ENSG00000112742/ENSG00000175063/ENSG00000131747/ENSG00000138778/ENSG00000169679/ENSG00000123219/ENSG00000066923/ENSG00000146918/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000090889/ENSG00000166851/ENSG00000134057/ENSG00000080986/ENSG00000134690"
"GO:0006260","GO:0006260","DNA replication",211,-0.609138827018851,-2.04456849476801,1e-10,4.86272727272727e-08,3.98468899521531e-08,2857,"tags=44%, list=21%, signal=35%","ENSG00000140521/ENSG00000140534/ENSG00000141510/ENSG00000065328/ENSG00000128908/ENSG00000113575/ENSG00000128951/ENSG00000084073/ENSG00000204371/ENSG00000136238/ENSG00000152193/ENSG00000138375/ENSG00000178460/ENSG00000111445/ENSG00000167325/ENSG00000004700/ENSG00000069275/ENSG00000134452/ENSG00000165283/ENSG00000135336/ENSG00000149136/ENSG00000168411/ENSG00000062822/ENSG00000256525/ENSG00000132740/ENSG00000176208/ENSG00000138311/ENSG00000178966/ENSG00000113522/ENSG00000149311/ENSG00000146143/ENSG00000048392/ENSG00000119335/ENSG00000115942/ENSG00000160949/ENSG00000131153/ENSG00000049541/ENSG00000006634/ENSG00000143971/ENSG00000182156/ENSG00000101347/ENSG00000198783/ENSG00000106028/ENSG00000175643/ENSG00000162521/ENSG00000140451/ENSG00000174371/ENSG00000163781/ENSG00000285816/ENSG00000138376/ENSG00000092853/ENSG00000051180/ENSG00000106399/ENSG00000160957/ENSG00000100297/ENSG00000101868/ENSG00000136492/ENSG00000117748/ENSG00000112118/ENSG00000112312/ENSG00000133119/ENSG00000181938/ENSG00000164815/ENSG00000136982/ENSG00000154920/ENSG00000104738/ENSG00000132646/ENSG00000132383/ENSG00000073111/ENSG00000159147/ENSG00000076003/ENSG00000146648/ENSG00000013573/ENSG00000105486/ENSG00000166803/ENSG00000112029/ENSG00000198554/ENSG00000167670/ENSG00000111877/ENSG00000147536/ENSG00000165891/ENSG00000189057/ENSG00000171320/ENSG00000111328/ENSG00000171848/ENSG00000132780/ENSG00000170312/ENSG00000143476/ENSG00000129173/ENSG00000178295/ENSG00000168802/ENSG00000159259/ENSG00000161692/ENSG00000111732/ENSG00000146263/ENSG00000167325/ENSG00000145386/ENSG00000183763/ENSG00000100479/ENSG00000162599/ENSG00000138798"
"GO:0007059","GO:0007059","chromosome segregation",224,-0.66104866320735,-2.21959605920201,1e-10,4.86272727272727e-08,3.98468899521531e-08,1243,"tags=27%, list=9%, signal=25%","ENSG00000075188/ENSG00000138411/ENSG00000164754/ENSG00000054796/ENSG00000143452/ENSG00000198765/ENSG00000143228/ENSG00000112941/ENSG00000124688/ENSG00000163029/ENSG00000136492/ENSG00000100918/ENSG00000136982/ENSG00000154920/ENSG00000146670/ENSG00000100814/ENSG00000164109/ENSG00000129810/ENSG00000178999/ENSG00000161800/ENSG00000013573/ENSG00000112029/ENSG00000249961/ENSG00000161800/ENSG00000198901/ENSG00000128789/ENSG00000149503/ENSG00000040275/ENSG00000159055/ENSG00000163611/ENSG00000167842/ENSG00000010292/ENSG00000166451/ENSG00000121152/ENSG00000128944/ENSG00000114346/ENSG00000077935/ENSG00000171320/ENSG00000013810/ENSG00000121621/ENSG00000137807/ENSG00000237649/ENSG00000109805/ENSG00000178295/ENSG00000136824/ENSG00000168802/ENSG00000102901/ENSG00000198901/ENSG00000177602/ENSG00000117650/ENSG00000137807/ENSG00000112742/ENSG00000175063/ENSG00000131747/ENSG00000138778/ENSG00000169679/ENSG00000123219/ENSG00000066923/ENSG00000146918/ENSG00000089685/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000090889/ENSG00000148773/ENSG00000166851/ENSG00000134057/ENSG00000080986/ENSG00000134690"
"GO:0016126","GO:0016126","sterol biosynthetic process",64,-0.773807450874471,-2.30374584349102,1e-10,4.86272727272727e-08,3.98468899521531e-08,1456,"tags=53%, list=11%, signal=47%","ENSG00000278540/ENSG00000099194/ENSG00000172893/ENSG00000111684/ENSG00000170522/ENSG00000198911/ENSG00000170271/ENSG00000118137/ENSG00000132196/ENSG00000100003/ENSG00000143815/ENSG00000015520/ENSG00000099194/ENSG00000132196/ENSG00000109929/ENSG00000084674/ENSG00000167508/ENSG00000130203/ENSG00000001626/ENSG00000166394/ENSG00000148377/ENSG00000084674/ENSG00000169710/ENSG00000147383/ENSG00000099194/ENSG00000167910/ENSG00000160752/ENSG00000079459/ENSG00000116133/ENSG00000147155/ENSG00000149809/ENSG00000110921/ENSG00000001630/ENSG00000112972/ENSG00000052802/ENSG00000133935/ENSG00000113161/ENSG00000160285/ENSG00000104549"
"GO:0048285","GO:0048285","organelle fission",325,-0.581046463601954,-2.01821527348669,1e-10,4.86272727272727e-08,3.98468899521531e-08,2302,"tags=34%, list=17%, signal=29%","ENSG00000077935/ENSG00000124006/ENSG00000128789/ENSG00000116213/ENSG00000173715/ENSG00000074054/ENSG00000088833/ENSG00000134278/ENSG00000154473/ENSG00000173809/ENSG00000179218/ENSG00000151577/ENSG00000172113/ENSG00000176623/ENSG00000204991/ENSG00000120498/ENSG00000166821/ENSG00000110200/ENSG00000185627/ENSG00000108106/ENSG00000204899/ENSG00000178966/ENSG00000146410/ENSG00000053900/ENSG00000113522/ENSG00000149311/ENSG00000156026/ENSG00000083535/ENSG00000104983/ENSG00000102967/ENSG00000127564/ENSG00000175334/ENSG00000072864/ENSG00000167244/ENSG00000087470/ENSG00000103056/ENSG00000138411/ENSG00000160789/ENSG00000164754/ENSG00000085999/ENSG00000172765/ENSG00000054796/ENSG00000154429/ENSG00000143452/ENSG00000168556/ENSG00000110880/ENSG00000198765/ENSG00000186868/ENSG00000143228/ENSG00000051180/ENSG00000204410/ENSG00000068796/ENSG00000112941/ENSG00000154229/ENSG00000124688/ENSG00000136492/ENSG00000181965/ENSG00000137090/ENSG00000100918/ENSG00000136982/ENSG00000160207/ENSG00000288000/ENSG00000154920/ENSG00000146670/ENSG00000100814/ENSG00000133101/ENSG00000164109/ENSG00000129810/ENSG00000178999/ENSG00000161800/ENSG00000112029/ENSG00000249961/ENSG00000161800/ENSG00000198901/ENSG00000128789/ENSG00000149503/ENSG00000040275/ENSG00000163611/ENSG00000167842/ENSG00000010292/ENSG00000197275/ENSG00000152670/ENSG00000138182/ENSG00000152670/ENSG00000121152/ENSG00000128944/ENSG00000077935/ENSG00000138182/ENSG00000101057/ENSG00000013810/ENSG00000121621/ENSG00000170312/ENSG00000137807/ENSG00000237649/ENSG00000157456/ENSG00000109805/ENSG00000178295/ENSG00000136824/ENSG00000168802/ENSG00000198901/ENSG00000087586/ENSG00000177602/ENSG00000117650/ENSG00000137807/ENSG00000112742/ENSG00000175063/ENSG00000088325/ENSG00000131747/ENSG00000136122/ENSG00000138778/ENSG00000169679/ENSG00000123219/ENSG00000066923/ENSG00000146918/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000011426/ENSG00000090889/ENSG00000148773/ENSG00000166851/ENSG00000017427/ENSG00000156509/ENSG00000134057/ENSG00000080986/ENSG00000138798/ENSG00000134690"
"GO:0050900","GO:0050900","leukocyte migration",259,0.506193017026552,2.16448457409397,1e-10,4.86272727272727e-08,3.98468899521531e-08,1741,"tags=25%, list=13%, signal=23%","ENSG00000211899/ENSG00000160683/ENSG00000137801/ENSG00000141655/ENSG00000112175/ENSG00000007908/ENSG00000100292/ENSG00000075340/ENSG00000133789/ENSG00000147573/ENSG00000150455/ENSG00000261371/ENSG00000174600/ENSG00000115232/ENSG00000063660/ENSG00000162692/ENSG00000122592/ENSG00000119630/ENSG00000162897/ENSG00000134830/ENSG00000145147/ENSG00000100600/ENSG00000127129/ENSG00000101280/ENSG00000183087/ENSG00000177628/ENSG00000169508/ENSG00000183018/ENSG00000130300/ENSG00000140678/ENSG00000101336/ENSG00000170962/ENSG00000138135/ENSG00000089060/ENSG00000136160/ENSG00000147443/ENSG00000110080/ENSG00000169313/ENSG00000166923/ENSG00000090863/ENSG00000147443/ENSG00000177398/ENSG00000015413/ENSG00000107562/ENSG00000182578/ENSG00000154721/ENSG00000021488/ENSG00000174059/ENSG00000119919/ENSG00000141968/ENSG00000157404/ENSG00000153208/ENSG00000129422/ENSG00000196415/ENSG00000121966/ENSG00000168918/ENSG00000110651/ENSG00000149564/ENSG00000057593/ENSG00000166923/ENSG00000171522/ENSG00000129244/ENSG00000110651/ENSG00000120129/ENSG00000165025/ENSG00000164251/ENSG00000121966/ENSG00000184588/ENSG00000189058/ENSG00000173757/ENSG00000261371/ENSG00000186810/ENSG00000157227/ENSG00000151651/ENSG00000115414/ENSG00000136286/ENSG00000172817/ENSG00000105894/ENSG00000115414/ENSG00000103064/ENSG00000182578/ENSG00000135046/ENSG00000127129/ENSG00000167207/ENSG00000119919/ENSG00000134215/ENSG00000213949"
"GO:0051301","GO:0051301","cell division",429,-0.530891256566573,-1.87050347433796,1e-10,4.86272727272727e-08,3.98468899521531e-08,1243,"tags=19%, list=9%, signal=18%","ENSG00000075188/ENSG00000147874/ENSG00000152684/ENSG00000164754/ENSG00000154429/ENSG00000141759/ENSG00000168556/ENSG00000198765/ENSG00000151849/ENSG00000146425/ENSG00000143228/ENSG00000214367/ENSG00000255346/ENSG00000213397/ENSG00000198719/ENSG00000133104/ENSG00000068796/ENSG00000136492/ENSG00000117632/ENSG00000178996/ENSG00000108100/ENSG00000119969/ENSG00000146670/ENSG00000133101/ENSG00000164109/ENSG00000129810/ENSG00000173207/ENSG00000177143/ENSG00000084764/ENSG00000102981/ENSG00000138180/ENSG00000178999/ENSG00000161800/ENSG00000105486/ENSG00000112029/ENSG00000161800/ENSG00000198901/ENSG00000149503/ENSG00000040275/ENSG00000159055/ENSG00000129534/ENSG00000163611/ENSG00000167842/ENSG00000010292/ENSG00000133739/ENSG00000138182/ENSG00000113296/ENSG00000131351/ENSG00000165891/ENSG00000161888/ENSG00000121152/ENSG00000128944/ENSG00000122966/ENSG00000114346/ENSG00000138182/ENSG00000166483/ENSG00000013810/ENSG00000170312/ENSG00000137807/ENSG00000237649/ENSG00000157456/ENSG00000186871/ENSG00000129173/ENSG00000109805/ENSG00000136824/ENSG00000102901/ENSG00000198901/ENSG00000087586/ENSG00000152240/ENSG00000117650/ENSG00000137807/ENSG00000175063/ENSG00000120539/ENSG00000088325/ENSG00000131747/ENSG00000174442/ENSG00000136122/ENSG00000138778/ENSG00000169679/ENSG00000146918/ENSG00000089685/ENSG00000118193/ENSG00000117724/ENSG00000142731/ENSG00000145386/ENSG00000136108/ENSG00000066279/ENSG00000011426/ENSG00000162063/ENSG00000090889/ENSG00000166851/ENSG00000112984/ENSG00000147082/ENSG00000134057/ENSG00000111665/ENSG00000080986/ENSG00000134690"
"GO:0098813","GO:0098813","nuclear chromosome segregation",179,-0.68781254629141,-2.27449548095058,1e-10,4.86272727272727e-08,3.98468899521531e-08,1236,"tags=31%, list=9%, signal=28%","ENSG00000138411/ENSG00000164754/ENSG00000054796/ENSG00000143452/ENSG00000198765/ENSG00000143228/ENSG00000112941/ENSG00000124688/ENSG00000136492/ENSG00000100918/ENSG00000136982/ENSG00000154920/ENSG00000146670/ENSG00000100814/ENSG00000164109/ENSG00000129810/ENSG00000178999/ENSG00000161800/ENSG00000013573/ENSG00000112029/ENSG00000249961/ENSG00000161800/ENSG00000198901/ENSG00000128789/ENSG00000149503/ENSG00000040275/ENSG00000163611/ENSG00000167842/ENSG00000010292/ENSG00000121152/ENSG00000128944/ENSG00000114346/ENSG00000077935/ENSG00000171320/ENSG00000013810/ENSG00000121621/ENSG00000137807/ENSG00000237649/ENSG00000109805/ENSG00000178295/ENSG00000136824/ENSG00000168802/ENSG00000198901/ENSG00000177602/ENSG00000117650/ENSG00000137807/ENSG00000112742/ENSG00000175063/ENSG00000131747/ENSG00000138778/ENSG00000169679/ENSG00000123219/ENSG00000066923/ENSG00000146918/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000090889/ENSG00000166851/ENSG00000134057/ENSG00000080986/ENSG00000134690"
