"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0000070","GO:0000070","mitotic sister chromatid segregation",117,-0.729568778413949,-2.36280816008007,1e-10,9.87830827824984e-09,7.22256275227456e-09,1709,"tags=46%, list=13%, signal=41%","ENSG00000116213/ENSG00000119906/ENSG00000144535/ENSG00000079616/ENSG00000133302/ENSG00000149311/ENSG00000164754/ENSG00000154473/ENSG00000083535/ENSG00000112941/ENSG00000198901/ENSG00000053900/ENSG00000146670/ENSG00000086065/ENSG00000143228/ENSG00000212916/ENSG00000178295/ENSG00000164109/ENSG00000198901/ENSG00000161800/ENSG00000136824/ENSG00000138411/ENSG00000010292/ENSG00000112029/ENSG00000077935/ENSG00000124688/ENSG00000136982/ENSG00000237649/ENSG00000149503/ENSG00000167842/ENSG00000121152/ENSG00000129810/ENSG00000178999/ENSG00000040275/ENSG00000161800/ENSG00000146918/ENSG00000118193/ENSG00000175063/ENSG00000128944/ENSG00000100918/ENSG00000177602/ENSG00000137807/ENSG00000128789/ENSG00000121621/ENSG00000126787/ENSG00000117724/ENSG00000109805/ENSG00000090889/ENSG00000138778/ENSG00000169679/ENSG00000168802/ENSG00000013810/ENSG00000198901/ENSG00000137807/ENSG00000134057/ENSG00000112742/ENSG00000166851/ENSG00000117650/ENSG00000077935/ENSG00000134690/ENSG00000080986/ENSG00000123219"
"GO:0000226","GO:0000226","microtubule cytoskeleton organization",407,-0.609158465757403,-2.12944029111313,1e-10,9.87830827824984e-09,7.22256275227456e-09,2138,"tags=37%, list=16%, signal=33%","ENSG00000129680/ENSG00000171811/ENSG00000019144/ENSG00000076826/ENSG00000117632/ENSG00000126524/ENSG00000086827/ENSG00000198718/ENSG00000115266/ENSG00000213024/ENSG00000131462/ENSG00000131899/ENSG00000163462/ENSG00000118200/ENSG00000166004/ENSG00000129295/ENSG00000188229/ENSG00000134278/ENSG00000183765/ENSG00000167552/ENSG00000261308/ENSG00000096717/ENSG00000182628/ENSG00000204899/ENSG00000117155/ENSG00000196230/ENSG00000115561/ENSG00000116213/ENSG00000072864/ENSG00000152253/ENSG00000168061/ENSG00000171533/ENSG00000186868/ENSG00000058453/ENSG00000132436/ENSG00000105948/ENSG00000131437/ENSG00000115266/ENSG00000083535/ENSG00000144451/ENSG00000103540/ENSG00000072832/ENSG00000130779/ENSG00000072864/ENSG00000104237/ENSG00000130640/ENSG00000034677/ENSG00000116717/ENSG00000124006/ENSG00000179636/ENSG00000163462/ENSG00000140463/ENSG00000068796/ENSG00000126756/ENSG00000175764/ENSG00000065613/ENSG00000198901/ENSG00000155530/ENSG00000164114/ENSG00000068796/ENSG00000213397/ENSG00000108395/ENSG00000101350/ENSG00000122735/ENSG00000136811/ENSG00000102981/ENSG00000104983/ENSG00000101222/ENSG00000177082/ENSG00000214367/ENSG00000152661/ENSG00000147874/ENSG00000154429/ENSG00000169126/ENSG00000138002/ENSG00000180376/ENSG00000086065/ENSG00000160401/ENSG00000074935/ENSG00000284862/ENSG00000155761/ENSG00000074054/ENSG00000143228/ENSG00000044459/ENSG00000212916/ENSG00000178295/ENSG00000084764/ENSG00000188229/ENSG00000176225/ENSG00000151849/ENSG00000139323/ENSG00000118690/ENSG00000204104/ENSG00000188229/ENSG00000183638/ENSG00000198003/ENSG00000155380/ENSG00000147316/ENSG00000164109/ENSG00000162643/ENSG00000181085/ENSG00000141577/ENSG00000117632/ENSG00000272514/ENSG00000164118/ENSG00000141013/ENSG00000196584/ENSG00000105479/ENSG00000198901/ENSG00000136811/ENSG00000161800/ENSG00000187726/ENSG00000119661/ENSG00000122735/ENSG00000166803/ENSG00000137941/ENSG00000137821/ENSG00000096093/ENSG00000119661/ENSG00000181378/ENSG00000039139/ENSG00000112029/ENSG00000117155/ENSG00000126001/ENSG00000165506/ENSG00000237649/ENSG00000166483/ENSG00000172426/ENSG00000146425/ENSG00000167216/ENSG00000131351/ENSG00000156876/ENSG00000149503/ENSG00000103995/ENSG00000110318/ENSG00000154099/ENSG00000141519/ENSG00000101057/ENSG00000129810/ENSG00000168309/ENSG00000178999/ENSG00000040275/ENSG00000161800/ENSG00000138100/ENSG00000152240/ENSG00000177143/ENSG00000088325/ENSG00000128944/ENSG00000136122/ENSG00000244607/ENSG00000080572/ENSG00000163611/ENSG00000137807/ENSG00000112984/ENSG00000141013/ENSG00000121621/ENSG00000123473/ENSG00000131044/ENSG00000126787/ENSG00000111554/ENSG00000090889/ENSG00000170312/ENSG00000087586/ENSG00000142731/ENSG00000138778/ENSG00000256061/ENSG00000013810/ENSG00000198901/ENSG00000137807/ENSG00000066279/ENSG00000157456/ENSG00000134057/ENSG00000112742/ENSG00000160188/ENSG00000176749/ENSG00000166851/ENSG00000162063/ENSG00000117650/ENSG00000152763/ENSG00000144451/ENSG00000080986/ENSG00000111640/ENSG00000142609"
"GO:0000280","GO:0000280","nuclear division",284,-0.665191518071306,-2.28071497861431,1e-10,9.87830827824984e-09,7.22256275227456e-09,2060,"tags=42%, list=15%, signal=37%","ENSG00000086827/ENSG00000198718/ENSG00000020922/ENSG00000187790/ENSG00000213024/ENSG00000131462/ENSG00000089053/ENSG00000175334/ENSG00000178966/ENSG00000134278/ENSG00000183765/ENSG00000204899/ENSG00000114251/ENSG00000116213/ENSG00000072864/ENSG00000119906/ENSG00000144535/ENSG00000113456/ENSG00000168556/ENSG00000079616/ENSG00000133302/ENSG00000149311/ENSG00000132436/ENSG00000164754/ENSG00000181773/ENSG00000154473/ENSG00000113522/ENSG00000083535/ENSG00000172113/ENSG00000108106/ENSG00000185627/ENSG00000072864/ENSG00000179218/ENSG00000154229/ENSG00000124006/ENSG00000068796/ENSG00000112941/ENSG00000198901/ENSG00000164114/ENSG00000068796/ENSG00000127564/ENSG00000053900/ENSG00000146670/ENSG00000101350/ENSG00000104983/ENSG00000103056/ENSG00000154429/ENSG00000162039/ENSG00000086065/ENSG00000074054/ENSG00000143228/ENSG00000196074/ENSG00000085999/ENSG00000054796/ENSG00000154920/ENSG00000212916/ENSG00000178295/ENSG00000198765/ENSG00000141255/ENSG00000136492/ENSG00000173715/ENSG00000164109/ENSG00000181085/ENSG00000163806/ENSG00000051180/ENSG00000198901/ENSG00000161800/ENSG00000288000/ENSG00000120498/ENSG00000136824/ENSG00000138411/ENSG00000010292/ENSG00000112029/ENSG00000077935/ENSG00000124688/ENSG00000136982/ENSG00000138182/ENSG00000237649/ENSG00000173809/ENSG00000149503/ENSG00000101057/ENSG00000167842/ENSG00000121152/ENSG00000129810/ENSG00000178999/ENSG00000040275/ENSG00000161800/ENSG00000011426/ENSG00000148773/ENSG00000143452/ENSG00000146918/ENSG00000204410/ENSG00000118193/ENSG00000088325/ENSG00000175063/ENSG00000128944/ENSG00000136122/ENSG00000131747/ENSG00000100918/ENSG00000138182/ENSG00000197275/ENSG00000177602/ENSG00000163611/ENSG00000137807/ENSG00000137090/ENSG00000128789/ENSG00000121621/ENSG00000133101/ENSG00000126787/ENSG00000117724/ENSG00000109805/ENSG00000090889/ENSG00000170312/ENSG00000152670/ENSG00000087586/ENSG00000249961/ENSG00000138778/ENSG00000169679/ENSG00000168802/ENSG00000013810/ENSG00000198901/ENSG00000137807/ENSG00000157456/ENSG00000134057/ENSG00000112742/ENSG00000100814/ENSG00000166851/ENSG00000160207/ENSG00000117650/ENSG00000077935/ENSG00000134690/ENSG00000152670/ENSG00000156509/ENSG00000066923/ENSG00000080986/ENSG00000123219/ENSG00000138798"
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination",99,-0.683875425575035,-2.16615970219583,1e-10,9.87830827824984e-09,7.22256275227456e-09,2170,"tags=52%, list=16%, signal=44%","ENSG00000149923/ENSG00000166508/ENSG00000004487/ENSG00000020922/ENSG00000187790/ENSG00000166848/ENSG00000178966/ENSG00000143799/ENSG00000214941/ENSG00000168411/ENSG00000138311/ENSG00000149311/ENSG00000132436/ENSG00000106399/ENSG00000164754/ENSG00000100297/ENSG00000113522/ENSG00000131153/ENSG00000134452/ENSG00000115233/ENSG00000156384/ENSG00000198690/ENSG00000101347/ENSG00000204086/ENSG00000112118/ENSG00000181544/ENSG00000111877/ENSG00000097046/ENSG00000162039/ENSG00000163029/ENSG00000160957/ENSG00000188486/ENSG00000085999/ENSG00000160949/ENSG00000178295/ENSG00000089280/ENSG00000188486/ENSG00000104738/ENSG00000117748/ENSG00000076003/ENSG00000178460/ENSG00000073111/ENSG00000051180/ENSG00000196584/ENSG00000132383/ENSG00000147536/ENSG00000083093/ENSG00000175854/ENSG00000163312/ENSG00000188486/ENSG00000146263/ENSG00000100918/ENSG00000197275/ENSG00000185480"
"GO:0000819","GO:0000819","sister chromatid segregation",143,-0.714466311916909,-2.34047805317155,1e-10,9.87830827824984e-09,7.22256275227456e-09,1709,"tags=41%, list=13%, signal=37%","ENSG00000116213/ENSG00000119906/ENSG00000144535/ENSG00000079616/ENSG00000133302/ENSG00000149311/ENSG00000164754/ENSG00000154473/ENSG00000083535/ENSG00000112941/ENSG00000198901/ENSG00000053900/ENSG00000146670/ENSG00000086065/ENSG00000143228/ENSG00000212916/ENSG00000178295/ENSG00000164109/ENSG00000181085/ENSG00000198901/ENSG00000161800/ENSG00000136824/ENSG00000138411/ENSG00000010292/ENSG00000112029/ENSG00000077935/ENSG00000124688/ENSG00000136982/ENSG00000237649/ENSG00000013573/ENSG00000149503/ENSG00000167842/ENSG00000121152/ENSG00000129810/ENSG00000178999/ENSG00000040275/ENSG00000161800/ENSG00000143452/ENSG00000146918/ENSG00000118193/ENSG00000175063/ENSG00000128944/ENSG00000131747/ENSG00000100918/ENSG00000177602/ENSG00000137807/ENSG00000128789/ENSG00000121621/ENSG00000126787/ENSG00000171320/ENSG00000117724/ENSG00000109805/ENSG00000090889/ENSG00000138778/ENSG00000169679/ENSG00000168802/ENSG00000013810/ENSG00000198901/ENSG00000137807/ENSG00000134057/ENSG00000112742/ENSG00000166851/ENSG00000117650/ENSG00000077935/ENSG00000134690/ENSG00000066923/ENSG00000080986/ENSG00000123219"
"GO:0001578","GO:0001578","microtubule bundle formation",69,-0.756753416032155,-2.26174223282887,1e-10,9.87830827824984e-09,7.22256275227456e-09,1450,"tags=55%, list=11%, signal=49%","ENSG00000105948/ENSG00000144451/ENSG00000130779/ENSG00000104237/ENSG00000163462/ENSG00000198901/ENSG00000155530/ENSG00000122735/ENSG00000101222/ENSG00000169126/ENSG00000180376/ENSG00000160401/ENSG00000284862/ENSG00000155761/ENSG00000074054/ENSG00000118690/ENSG00000183638/ENSG00000198003/ENSG00000162643/ENSG00000141577/ENSG00000272514/ENSG00000141013/ENSG00000105479/ENSG00000198901/ENSG00000187726/ENSG00000119661/ENSG00000122735/ENSG00000137821/ENSG00000119661/ENSG00000181378/ENSG00000039139/ENSG00000165506/ENSG00000172426/ENSG00000154099/ENSG00000141519/ENSG00000080572/ENSG00000112984/ENSG00000141013/ENSG00000256061/ENSG00000198901/ENSG00000160188/ENSG00000166851/ENSG00000152763/ENSG00000144451/ENSG00000142609"
"GO:0002274","GO:0002274","myeloid leukocyte activation",398,0.447623652657297,1.98458746885723,1e-10,9.87830827824984e-09,7.22256275227456e-09,2165,"tags=27%, list=16%, signal=23%","ENSG00000244734/ENSG00000196664/ENSG00000244734/ENSG00000244734/ENSG00000012223/ENSG00000244734/ENSG00000244734/ENSG00000145192/ENSG00000137801/ENSG00000198805/ENSG00000101439/ENSG00000149925/ENSG00000125730/ENSG00000127951/ENSG00000123146/ENSG00000261371/ENSG00000125730/ENSG00000043462/ENSG00000103196/ENSG00000100292/ENSG00000080824/ENSG00000196415/ENSG00000140678/ENSG00000148346/ENSG00000118432/ENSG00000143119/ENSG00000158825/ENSG00000101160/ENSG00000064601/ENSG00000179348/ENSG00000173372/ENSG00000244734/ENSG00000163191/ENSG00000066336/ENSG00000196415/ENSG00000148346/ENSG00000104419/ENSG00000116260/ENSG00000109861/ENSG00000023697/ENSG00000101425/ENSG00000137509/ENSG00000188906/ENSG00000172057/ENSG00000170266/ENSG00000137265/ENSG00000143162/ENSG00000127129/ENSG00000038002/ENSG00000092531/ENSG00000185475/ENSG00000174130/ENSG00000166825/ENSG00000104763/ENSG00000110934/ENSG00000049860/ENSG00000157404/ENSG00000241839/ENSG00000051620/ENSG00000010671/ENSG00000066336/ENSG00000001036/ENSG00000198805/ENSG00000096968/ENSG00000165025/ENSG00000197746/ENSG00000127329/ENSG00000000938/ENSG00000117971/ENSG00000100299/ENSG00000163513/ENSG00000130038/ENSG00000077585/ENSG00000125810/ENSG00000085719/ENSG00000033327/ENSG00000128340/ENSG00000102393/ENSG00000168214/ENSG00000110719/ENSG00000196535/ENSG00000109323/ENSG00000164713/ENSG00000177105/ENSG00000167658/ENSG00000134516/ENSG00000160255/ENSG00000025434/ENSG00000115828/ENSG00000125730/ENSG00000101916/ENSG00000139370/ENSG00000033627/ENSG00000185896/ENSG00000196743/ENSG00000005893/ENSG00000105514/ENSG00000069667/ENSG00000163754/ENSG00000184599/ENSG00000164733/ENSG00000197081/ENSG00000130755/ENSG00000103544/ENSG00000172232/ENSG00000204305/ENSG00000110395/ENSG00000126368/ENSG00000114520/ENSG00000141012/ENSG00000197548/ENSG00000021355/ENSG00000204386/ENSG00000255587/ENSG00000163874/ENSG00000171608/ENSG00000165168/ENSG00000204472/ENSG00000127329/ENSG00000168214/ENSG00000124126/ENSG00000171132/ENSG00000166825/ENSG00000151651/ENSG00000183020/ENSG00000101152/ENSG00000104419/ENSG00000127129/ENSG00000100554/ENSG00000142583/ENSG00000110442/ENSG00000156127/ENSG00000118308"
"GO:0002443","GO:0002443","leukocyte mediated immunity",453,0.425190849529633,1.95266698768842,1e-10,9.87830827824984e-09,7.22256275227456e-09,1910,"tags=23%, list=14%, signal=20%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000012223/ENSG00000244734/ENSG00000157131/ENSG00000244734/ENSG00000110169/ENSG00000145192/ENSG00000211899/ENSG00000113600/ENSG00000198805/ENSG00000101439/ENSG00000149925/ENSG00000133789/ENSG00000125730/ENSG00000021852/ENSG00000149131/ENSG00000176919/ENSG00000127951/ENSG00000123146/ENSG00000261371/ENSG00000132703/ENSG00000112936/ENSG00000125730/ENSG00000103196/ENSG00000100292/ENSG00000080824/ENSG00000106804/ENSG00000196415/ENSG00000140678/ENSG00000148346/ENSG00000143119/ENSG00000134321/ENSG00000158825/ENSG00000101160/ENSG00000159189/ENSG00000064601/ENSG00000179348/ENSG00000173372/ENSG00000244734/ENSG00000131378/ENSG00000163191/ENSG00000196415/ENSG00000148346/ENSG00000116260/ENSG00000141968/ENSG00000168918/ENSG00000109861/ENSG00000023697/ENSG00000101425/ENSG00000137509/ENSG00000172057/ENSG00000170266/ENSG00000143162/ENSG00000038002/ENSG00000092531/ENSG00000185475/ENSG00000166825/ENSG00000104763/ENSG00000110934/ENSG00000049860/ENSG00000157404/ENSG00000241839/ENSG00000051620/ENSG00000010671/ENSG00000072274/ENSG00000001036/ENSG00000198805/ENSG00000165025/ENSG00000197746/ENSG00000127329/ENSG00000000938/ENSG00000117971/ENSG00000100299/ENSG00000101082/ENSG00000130038/ENSG00000110651/ENSG00000125810/ENSG00000085719/ENSG00000033327/ENSG00000128340/ENSG00000102393/ENSG00000110651/ENSG00000110719/ENSG00000109323/ENSG00000164713/ENSG00000177105/ENSG00000167658/ENSG00000134516/ENSG00000160255/ENSG00000115828/ENSG00000125730/ENSG00000101916/ENSG00000139370/ENSG00000127191/ENSG00000167193/ENSG00000033627/ENSG00000185896/ENSG00000196743/ENSG00000005893/ENSG00000105514/ENSG00000116514/ENSG00000163754/ENSG00000170890/ENSG00000164733/ENSG00000197081/ENSG00000185507/ENSG00000130755/ENSG00000103544/ENSG00000131019/ENSG00000172232/ENSG00000165732/ENSG00000204305/ENSG00000110395/ENSG00000114520/ENSG00000141012/ENSG00000197548/ENSG00000167207/ENSG00000021355/ENSG00000197540/ENSG00000204386/ENSG00000165704/ENSG00000255587/ENSG00000171608/ENSG00000244731/ENSG00000165168/ENSG00000127329"
"GO:0003013","GO:0003013","circulatory system process",379,0.432008930706119,1.92056326990925,1e-10,9.87830827824984e-09,7.22256275227456e-09,1458,"tags=21%, list=11%, signal=20%","ENSG00000244734/ENSG00000244734/ENSG00000244734/ENSG00000274286/ENSG00000244734/ENSG00000171564/ENSG00000244734/ENSG00000171557/ENSG00000072954/ENSG00000152779/ENSG00000151617/ENSG00000149131/ENSG00000167711/ENSG00000113749/ENSG00000185313/ENSG00000095303/ENSG00000113389/ENSG00000100292/ENSG00000174059/ENSG00000163406/ENSG00000177674/ENSG00000198734/ENSG00000067191/ENSG00000103647/ENSG00000121064/ENSG00000157103/ENSG00000079215/ENSG00000171303/ENSG00000118432/ENSG00000087258/ENSG00000135744/ENSG00000102032/ENSG00000151702/ENSG00000128271/ENSG00000181072/ENSG00000101160/ENSG00000196639/ENSG00000182533/ENSG00000151067/ENSG00000111199/ENSG00000188338/ENSG00000183072/ENSG00000244734/ENSG00000265107/ENSG00000149452/ENSG00000186642/ENSG00000128917/ENSG00000128165/ENSG00000139567/ENSG00000115902/ENSG00000137509/ENSG00000144891/ENSG00000188338/ENSG00000106688/ENSG00000145147/ENSG00000183087/ENSG00000150594/ENSG00000036828/ENSG00000127129/ENSG00000170624/ENSG00000145244/ENSG00000151229/ENSG00000166825/ENSG00000182963/ENSG00000185313/ENSG00000120907/ENSG00000184113/ENSG00000118729/ENSG00000169836/ENSG00000265107/ENSG00000158296/ENSG00000137491/ENSG00000112499/ENSG00000072274/ENSG00000169418/ENSG00000163817/ENSG00000006283/ENSG00000107562/ENSG00000068024/ENSG00000133019/ENSG00000096968/ENSG00000176387/ENSG00000118160/ENSG00000102683/ENSG00000136717/ENSG00000136160/ENSG00000131389/ENSG00000169252/ENSG00000168398/ENSG00000182132/ENSG00000169252/ENSG00000113889/ENSG00000121068/ENSG00000128271/ENSG00000170214/ENSG00000123384/ENSG00000166949/ENSG00000075213/ENSG00000153162/ENSG00000155962/ENSG00000184113/ENSG00000151577/ENSG00000130433/ENSG00000174233/ENSG00000180176/ENSG00000006638/ENSG00000150594"
"GO:0003341","GO:0003341","cilium movement",80,-0.729280126241987,-2.22347336208469,1e-10,9.87830827824984e-09,7.22256275227456e-09,2137,"tags=61%, list=16%, signal=52%","ENSG00000171811/ENSG00000076826/ENSG00000075073/ENSG00000058668/ENSG00000086061/ENSG00000129295/ENSG00000171885/ENSG00000070761/ENSG00000168556/ENSG00000132681/ENSG00000144451/ENSG00000047578/ENSG00000100346/ENSG00000145491/ENSG00000179636/ENSG00000140463/ENSG00000122735/ENSG00000101222/ENSG00000125863/ENSG00000154429/ENSG00000169126/ENSG00000160401/ENSG00000284862/ENSG00000155761/ENSG00000159079/ENSG00000118690/ENSG00000165115/ENSG00000166171/ENSG00000198003/ENSG00000162643/ENSG00000141577/ENSG00000272514/ENSG00000141013/ENSG00000105479/ENSG00000122735/ENSG00000151023/ENSG00000181378/ENSG00000039139/ENSG00000084674/ENSG00000165506/ENSG00000172426/ENSG00000183833/ENSG00000156042/ENSG00000179532/ENSG00000154099/ENSG00000141519/ENSG00000112981/ENSG00000158023/ENSG00000146221/ENSG00000080572/ENSG00000141013/ENSG00000131044/ENSG00000152670/ENSG00000167858/ENSG00000256061/ENSG00000152763/ENSG00000152670/ENSG00000144451/ENSG00000158023"
