TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0007610", "behavior", 3.08666402849228, -0.786515353017416, -7.33181986465753, 2.73798732633343, -3.26529674373291, 1, 0, null, False
"GO:0007618", "mating", 0.180903386285262, -3.94889680596275, -6.24348806693795, 1.51851393987789, -1.87952373635425, 0.992900088114257, 0, null, False
"GO:0010942", "positive regulation of cell death", 3.24495449149189, 6.19529652790933, -3.60625929040688, 2.75966784468963, -3.24248744250831, 0.926219943269764, 0, null, False
"GO:0048514", "blood vessel morphogenesis", 2.29521171349426, -6.19235345972908, -0.568547786311595, 2.60959440922522, -3.11399668528017, 0.900728962482044, 0, null, False
"GO:0001525", "angiogenesis", 1.78076770874555, null, null, 2.4996870826184, -2.70118775945733, 0.90127110095174, 0.89662331, 48514, True
"GO:0050900", "leukocyte migration", 1.27763016563966, -4.43549212631929, 4.0156109313483, 2.35602585719312, -5.5513440851167, 0.818019868892659, 0, null, False
"GO:0007159", "leukocyte cell-cell adhesion", 0.30527446435638, -0.842948829383587, -6.4430587850002, 1.74036268949424, -1.48513248039674, 0.995839422725679, 0.00471865, null, False
"GO:0070661", "leukocyte proliferation", 0.520097235570128, -5.28204356306323, -5.73921381831828, 1.96848294855394, -2.09098193466115, 0.97856709995015, 0.00498002, null, False
"GO:0072593", "reactive oxygen species metabolic process", 0.554016620498615, 0.554029290300835, 1.42823923433771, 1.99563519459755, -2.90120592101658, 0.983029647887805, 0.00501294, null, False
"GO:0065004", "protein-DNA complex assembly", 0.972355701283283, -6.49677732111119, -3.70267624224207, 2.2380461031288, -1.62748825736655, 0.973538834757916, 0.0053265, null, False
"GO:0098813", "nuclear chromosome segregation", 1.25501724235401, -0.0829170146630837, -7.25529741992885, 2.34830486304816, -1.35882285144516, 0.974999894654879, 0.00548205, null, False
"GO:0000070", "mitotic sister chromatid segregation", 0.655774775284075, null, null, 2.06818586174616, -1.31308302704377, 0.951201719806283, 0.86687595, 98813, True
"GO:0000819", "sister chromatid segregation", 0.814065238283679, null, null, 2.16136800223497, -1.36679857600552, 0.9502956961944, 0.88727431, 98813, True
"GO:0043087", "regulation of GTPase activity", 1.9560178642094, 1.68814805594571, -0.967830837115493, 2.54032947479087, -1.97582683333376, 0.939807555725228, 0.0309143, null, False
"GO:0001817", "regulation of cytokine production", 3.97987449827576, 4.20507571100134, -3.6124743680353, 2.8481891169914, -2.10926249036453, 0.932782050957474, 0.04488612, null, False
"GO:0090287", "regulation of cellular response to growth factor stimulus", 1.57159816835321, 6.01105423329607, 0.705149138755641, 2.4456042032736, -1.52343753337731, 0.930617887063945, 0.04628416, null, False
"GO:0019221", "cytokine-mediated signaling pathway", 2.00124371078071, 3.52142270005297, 5.27456798821021, 2.55022835305509, -3.18536054415451, 0.875356655076958, 0.04780822, null, False
"GO:0050804", "modulation of chemical synaptic transmission", 2.40262309910114, 7.42255795017272, -0.152306975331571, 2.62940959910272, -3.18536054415451, 0.942594410280404, 0.04902931, null, False
"GO:0010975", "regulation of neuron projection development", 2.47046186895811, -2.34325377202674, -6.99608187502396, 2.6414741105041, -1.35347404824074, 0.964155683079775, 0.04922081, null, False
"GO:0060627", "regulation of vesicle-mediated transport", 2.95098648877834, 2.41363708585961, -6.49279778948014, 2.71850168886727, -3.01932429829972, 0.890370583101983, 0.05047935, null, False
"GO:0050865", "regulation of cell activation", 3.70286618802646, -3.00388813314, -6.788207886043, 2.81690383937566, -3.18536054415451, 0.962292726819484, 0.05218324, null, False
"GO:0045596", "negative regulation of cell differentiation", 3.58414834077675, 1.58768948617948, -3.79675162171806, 2.80277372529198, -2.09098193466115, 0.936284702370663, 0.05296638, null, False
"GO:0030155", "regulation of cell adhesion", 4.12120526881113, -1.59786816637077, -7.20452891964461, 2.86332286012046, -1.64908571010809, 0.961767357625102, 0.05410675, null, False
"GO:0006570", "tyrosine metabolic process", 0.0847984623212166, -0.462327726944996, 7.99157161312646, 1.20411998265592, -1.61316695965153, 0.953535418434936, 0.09093742, null, False
"GO:0006559", "L-phenylalanine catabolic process", 0.0452258465713155, null, null, 0.954242509439325, -1.30120942817587, 0.948438443169833, 0.86678345, 6570, True
"GO:1902222", "erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process", 0.0452258465713155, null, null, 0.954242509439325, -1.30120942817587, 0.953328229795092, 0.98420499, 6570, True
"GO:0006558", "L-phenylalanine metabolic process", 0.0508790773927299, null, null, 1, -1.30120942817587, 0.950076506277543, 0.9917892, 6570, True
"GO:0042744", "hydrogen peroxide catabolic process", 0.146984001356775, -1.83815301623855, -6.10036617456981, 1.43136376415899, -1.63729192440725, 0.980731140704814, 0.09520593, null, False
"GO:0001816", "cytokine production", 0.0791452314998021, -1.27401741129632, 0.882463137648052, 1.17609125905568, -2.18614906907597, 0.955878876730981, 0.11526541, null, False
"GO:0009617", "response to bacterium", 4.04206003731132, 0.477158788930001, 3.93934500997714, 2.85491302230786, -1.86801303714056, 0.924627743679354, 0.12250563, null, False
"GO:0001974", "blood vessel remodeling", 0.197863078749505, -7.85114310152589, 2.36834075880595, 1.55630250076729, -1.96412592855824, 0.967037933111608, 0.12582739, null, False
"GO:0006954", "inflammatory response", 2.80965571824298, 0.611901812660206, 5.30893183080316, 2.69722934275972, -1.63729192440725, 0.957949682439598, 0.12863574, null, False
"GO:0006261", "DNA-dependent DNA replication", 0.706653852676805, 0.754818512276114, 7.69808958272555, 2.10037054511756, -2.01779646962601, 0.964497836049088, 0.12958865, null, False
"GO:0044786", "cell cycle DNA replication", 0.158290462999604, null, null, 1.46239799789896, -1.30309374485623, 0.954306877944495, 0.78487061, 6261, True
"GO:0010712", "regulation of collagen metabolic process", 0.231782463677992, -0.228360321140504, -5.22126998540718, 1.6232492903979, -1.49643649086898, 0.964210997181335, 0.13352538, null, False
"GO:0032967", "positive regulation of collagen biosynthetic process", 0.146984001356775, 5.67203570443267, -4.41430428802571, 1.43136376415899, -1.35882285144516, 0.938406589218532, 0.14332378, null, False
"GO:0010714", "positive regulation of collagen metabolic process", 0.15263723217819, null, null, 1.44715803134222, -1.35882285144516, 0.938221402712554, 0.93070626, 32967, True
"GO:0008217", "regulation of blood pressure", 1.03454124031884, -3.34633623041104, -2.32390846215301, 2.26481782300954, -2.92907446407084, 0.88605210460553, 0.15076711, null, False
"GO:0008015", "blood circulation", 2.22171971281587, null, null, 2.59549622182557, -1.58641386284639, 0.943394896939007, 0.83554722, 8217, True
"GO:2000377", "regulation of reactive oxygen species metabolic process", 0.836678161569337, 0.319826617766596, -3.52018391069234, 2.17318626841227, -1.61347859643275, 0.955517435893911, 0.15493039, null, False
"GO:0007040", "lysosome organization", 0.40703261914184, -5.84559819009563, -4.33734560958234, 1.86332286012046, -1.61347859643275, 0.966786587363293, 0.16832627, null, False
"GO:0080171", "lytic vacuole organization", 0.40703261914184, null, null, 1.86332286012046, -1.61347859643275, 0.966786587363293, 0.86565365, 7040, True
"GO:0050808", "synapse organization", 1.6055175532817, -6.31006314748214, -4.10670321848128, 2.45484486000851, -1.47490188956736, 0.973773149474347, 0.1946808, null, False
"GO:0048864", "stem cell development", 0.474871388998813, -6.96071387036011, 0.403816666056491, 1.92941892571429, -2.18614906907597, 0.922206770398465, 0.20023186, null, False
"GO:0014032", "neural crest cell development", 0.446605234891741, null, null, 1.90308998699194, -1.97582683333376, 0.892665483130328, 0.87026538, 48864, True
"GO:0060021", "roof of mouth development", 0.486177850641642, -7.62768897787777, 0.520173164833306, 1.93951925261862, -1.31541819359941, 0.954671265560398, 0.20074957, null, False
"GO:0045833", "negative regulation of lipid metabolic process", 0.514444004748714, 2.09343365513581, -3.67364756609465, 1.96378782734556, -1.32537656445216, 0.943183437972538, 0.20509961, null, False
"GO:0045785", "positive regulation of cell adhesion", 2.44219571485104, 6.43453641091831, -3.13539140919024, 2.63648789635337, -1.71151046839068, 0.935423666577895, 0.22397543, null, False
"GO:0006897", "endocytosis", 2.87184125727853, -3.93428821077907, 5.76575969021358, 2.70671778233676, -2.27570457817445, 0.92184678407814, 0.22490514, null, False
"GO:0007188", "adenylate cyclase-modulating G protein-coupled receptor signaling pathway", 1.24371078071118, 4.54432874443127, 4.12655931410968, 2.34439227368511, -2.30514039851506, 0.911049652182111, 0.23466654, null, False
"GO:0015844", "monoamine transport", 0.113064616428289, -3.58916608399554, 6.70155281169026, 1.32221929473392, -2.06042856332752, 0.944865797932182, 0.23573464, null, False
"GO:0007264", "small GTPase mediated signal transduction", 1.46984001356775, 4.73713173772465, 4.82384312276651, 2.41664050733828, -2.83344633834454, 0.901162197761732, 0.23948759, null, False
"GO:0098754", "detoxification", 0.763186160890949, 2.42226754656888, 7.37465662332233, 2.13353890837022, -1.86801303714056, 0.934844502397754, 0.26072924, null, False
"GO:0098869", "cellular oxidant detoxification", 0.514444004748714, null, null, 1.96378782734556, -1.71151046839068, 0.920869955326387, 0.83194853, 98754, True
"GO:0097237", "cellular response to toxic substance", 0.644468313641246, null, null, 2.06069784035361, -1.61347859643275, 0.920589985154149, 0.85084691, 98754, True
"GO:1990748", "cellular detoxification", 0.59924246706993, null, null, 2.02938377768521, -1.483875482333, 0.919802635648361, 0.96504137, 98754, True
"GO:0032635", "interleukin-6 production", 0.0310927695177794, -0.850665452607929, 0.657202484468628, 0.778151250383644, -1.94200562940587, 0.958815813463311, 0.26723154, null, False
"GO:0040036", "regulation of fibroblast growth factor receptor signaling pathway", 0.169596924642433, 6.93367550352307, 0.515298664432573, 1.49136169383427, -1.4666061120579, 0.936912193307324, 0.27731067, null, False
"GO:0048872", "homeostasis of number of cells", 1.27197693481825, -2.81529476550494, -3.90498536703493, 2.3541084391474, -2.79244780261035, 0.908386673204186, 0.27938771, null, False
"GO:0071103", "DNA conformation change", 1.51506586013907, -5.91865615404541, -4.02675823575601, 2.42975228000241, -1.61316695965153, 0.963444542998918, 0.27947518, null, False
"GO:0009636", "response to toxic substance", 1.38504155124654, 2.31226535738247, 7.04685262966544, 2.39093510710338, -1.52343753337731, 0.947738302410429, 0.27970047, null, False
"GO:0001505", "regulation of neurotransmitter levels", 1.19848493413986, -2.31477290922819, -3.94397035773562, 2.32837960343874, -1.94200562940587, 0.933761418459313, 0.28406394, null, False
"GO:0006836", "neurotransmitter transport", 0.734920006783877, -4.68381704919693, 5.99305432512749, 2.11727129565576, -1.48087074733802, 0.945348354194882, 0.28787085, null, False
"GO:0023061", "signal release", 0.864944315676409, -1.54231542202349, 5.43403936093648, 2.18752072083646, -1.57019666938061, 0.900633926575844, 0.29352054, null, False
"GO:0016079", "synaptic vesicle exocytosis", 0.322234156820623, null, null, 1.76342799356294, -1.38943743452908, 0.842184433976256, 0.72533626, 23061, True
"GO:0043299", "leukocyte degranulation", 0.186556617106676, null, null, 1.53147891704226, -1.37341840174741, 0.839760365391312, 0.81401922, 23061, True
"GO:0061458", "reproductive system development", 2.35739725252982, -5.82444093324956, -0.304543872555649, 2.62117628177504, -1.30309374485623, 0.925489594757371, 0.29604711, null, False
"GO:0015837", "amine transport", 0.0452258465713155, -3.07023513312684, 6.84229151926415, 0.954242509439325, -1.30120942817587, 0.948503077978643, 0.30498865, null, False
"GO:0090066", "regulation of anatomical structure size", 2.92272033467126, -2.33552741688726, -3.57900937470248, 2.71432975974523, -1.40595997340685, 0.926729276749694, 0.3161296, null, False
"GO:0051937", "catecholamine transport", 0.0847984623212166, -3.33967405621666, 6.74799932938813, 1.20411998265592, -1.61347859643275, 0.941031088901814, 0.31882353, null, False
"GO:0050432", "catecholamine secretion", 0.0169596924642433, null, null, 0.602059991327962, -1.56314094751561, 0.93492790391648, 0.86035024, 51937, True
"GO:0006614", "SRP-dependent cotranslational protein targeting to membrane", 0.090451693142631, -3.19956625736582, 6.41531740257473, 1.23044892137827, -2.01779646962601, 0.921867655568181, 0.32031532, null, False
"GO:0006613", "cotranslational protein targeting to membrane", 0.118717847249703, null, null, 1.34242268082221, -2.05301764141481, 0.927015464175363, 0.77129589, 6614, True
"GO:0072599", "establishment of protein localization to endoplasmic reticulum", 0.20351630957092, null, null, 1.56820172406699, -1.41687519830526, 0.931705318394157, 0.85325632, 6614, True
"GO:0045047", "protein targeting to ER", 0.180903386285262, null, null, 1.51851393987789, -1.42329378980858, 0.921020326010042, 0.92839956, 6614, True
"GO:0098656", "anion transmembrane transport", 1.91079201763808, -4.31911854997032, 5.63762431429188, 2.53019969820308, -2.033986876953, 0.928522445017621, 0.32450759, null, False
"GO:0015711", "organic anion transport", 1.7638080162813, null, null, 2.49554433754645, -1.82330500464852, 0.924580189172785, 0.8932579, 98656, True
"GO:0006695", "cholesterol biosynthetic process", 0.209169540392334, 0.0715387308074673, 7.92022988424531, 1.57978359661681, -1.42378475894279, 0.956567272595717, 0.33625907, null, False
"GO:0016126", "sterol biosynthetic process", 0.248742156142235, null, null, 1.65321251377534, -1.31452218588906, 0.963952406506944, 0.82244102, 6695, True
"GO:1902653", "secondary alcohol biosynthetic process", 0.209169540392334, null, null, 1.57978359661681, -1.42378475894279, 0.958968293213819, 0.84614145, 6695, True
"GO:0032535", "regulation of cellular component size", 2.17084063542314, -4.32900935826096, -3.74755193066909, 2.5854607295085, -1.3515697270248, 0.90563800219975, 0.33908101, null, False
"GO:0010469", "regulation of signaling receptor activity", 1.00627508621177, 5.20273885394226, -0.0803048891210859, 2.25285303097989, -1.45499459608125, 0.90566187574074, 0.34078148, null, False
"GO:0002444", "myeloid leukocyte mediated immunity", 0.277008310249307, -6.37932723777571, 3.44296737380471, 1.69897000433602, -1.40000384853108, 0.900821308751065, 0.34203834, null, False
"GO:0060561", "apoptotic process involved in morphogenesis", 0.090451693142631, -7.25769046474716, -1.22215993431954, 1.23044892137827, -1.47490188956736, 0.942789414312953, 0.34684935, null, False
"GO:0019098", "reproductive behavior", 0.146984001356775, -4.24003460196442, -5.63374934040593, 1.43136376415899, -1.57019666938061, 0.961139352715933, 0.35775272, null, False
"GO:0071277", "cellular response to calcium ion", 0.474871388998813, 3.20496834713137, 6.3979503578114, 1.92941892571429, -1.42378475894279, 0.936371668031389, 0.35941783, null, False
"GO:0090383", "phagosome acidification", 0.0339193849284866, -3.98011986549835, -3.89649781641594, 0.845098040014257, -1.47490188956736, 0.903202514165589, 0.3610458, null, False
"GO:0048010", "vascular endothelial growth factor receptor signaling pathway", 0.169596924642433, 3.89228971592729, 3.96350580787468, 1.49136169383427, -1.72108827213159, 0.917509351294491, 0.37245737, null, False
"GO:0099177", "regulation of trans-synaptic signaling", 2.40827632992255, 7.36413719931507, -0.380106962659693, 2.63042787502502, -3.18536054415451, 0.942578712219724, 0.37600756, null, False
"GO:0006281", "DNA repair", 2.69093787099327, 1.81476043976014, 5.43834106071415, 2.67851837904011, -1.34593065000494, 0.918404409411871, 0.3789134, null, False
"GO:1902532", "negative regulation of intracellular signal transduction", 2.74747017920742, 5.98587293062175, -0.232296179113682, 2.68752896121463, -2.90120592101658, 0.888870754553232, 0.38289619, null, False
