TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0001525", "angiogenesis", 1.78076770874555, 5.64346956264995, 2.15216487894496, 2.4996870826184, -2.65926684183295, 0.922159054142777, 0, null, False
"GO:0007618", "mating", 0.180903386285262, -1.54553842575256, 6.88024065455321, 1.51851393987789, -1.670325191187, 0.995103113996042, 0, null, False
"GO:0050865", "regulation of cell activation", 3.70286618802646, 4.29518779621559, -7.52155684257576, 2.81690383937566, -3.01969988602077, 0.964569113792787, 0, null, False
"GO:0050900", "leukocyte migration", 1.27763016563966, 6.58214662377228, -2.07008740318402, 2.35602585719312, -6.26376290109527, 0.792257149873475, 0, null, False
"GO:0007159", "leukocyte cell-cell adhesion", 0.30527446435638, 0.44421180341279, 3.7095057301609, 1.74036268949424, -2.01518260031288, 0.995015419804985, 0.00471865, null, False
"GO:0070661", "leukocyte proliferation", 0.520097235570128, -0.856452354620264, 5.7881881926394, 1.96848294855394, -2.25500452311892, 0.973085016831031, 0.00498002, null, False
"GO:0072593", "reactive oxygen species metabolic process", 0.554016620498615, 1.10500670830441, 0.931933837349196, 1.99563519459755, -2.72361892229545, 0.979160310136275, 0.00501294, null, False
"GO:0098813", "nuclear chromosome segregation", 1.25501724235401, -2.41812609994842, 6.49074970887269, 2.34830486304816, -2.20148346831171, 0.949156376521232, 0.00548205, null, False
"GO:0000070", "mitotic sister chromatid segregation", 0.655774775284075, null, null, 2.06818586174616, -1.69191954903278, 0.914899515686821, 0.86687595, 98813, True
"GO:0000819", "sister chromatid segregation", 0.814065238283679, null, null, 2.16136800223497, -2.09729530196386, 0.921888246210479, 0.88727431, 98813, True
"GO:0007059", "chromosome segregation", 1.58855786081746, 0.232590808949276, 5.16793024461796, 2.45024910831936, -2.42575036519318, 0.994130621509682, 0.005634, null, False
"GO:0060271", "cilium assembly", 1.69596924642433, 3.0123242917581, 5.78974906870127, 2.47856649559384, -2.25500452311892, 0.945420142735395, 0.00582816, null, False
"GO:0043087", "regulation of GTPase activity", 1.9560178642094, 0.519966561757013, 7.20329243372378, 2.54032947479087, -1.48542978867737, 0.965523732118518, 0.03147871, null, False
"GO:0032675", "regulation of interleukin-6 production", 0.780145853355192, -3.4614589511494, 1.92428041310287, 2.14301480025409, -2.65926684183295, 0.933392767248401, 0.03663803, null, False
"GO:0001819", "positive regulation of cytokine production", 2.56656679292215, null, null, 2.65801139665711, -2.65926684183295, 0.902855267329689, 0.72700689, 32675, True
"GO:0019932", "second-messenger-mediated signaling", 1.28328339646108, -1.21152626606389, -6.4048168507006, 2.35793484700045, -2.40250190798185, 0.899220982629162, 0.04585672, null, False
"GO:0050804", "modulation of chemical synaptic transmission", 2.40262309910114, -5.93696026006637, -4.21895314740015, 2.62940959910272, -2.65926684183295, 0.952284077995928, 0.04995066, null, False
"GO:0045785", "positive regulation of cell adhesion", 2.44219571485104, -1.67093130880548, 3.60691527806202, 2.63648789635337, -1.8464366773078, 0.933004791750777, 0.05006709, null, False
"GO:1903037", "regulation of leukocyte cell-cell adhesion", 1.82599355531686, null, null, 2.51054501020661, -1.4542252308535, 0.959137999814651, 0.79260454, 45785, True
"GO:0060627", "regulation of vesicle-mediated transport", 2.95098648877834, -6.46025606840629, 0.786629198676183, 2.71850168886727, -2.72361892229545, 0.916033207029098, 0.05145654, null, False
"GO:0002694", "regulation of leukocyte activation", 3.46543049352705, -3.33589413891434, -2.13967866717509, 2.78816837114117, -2.65926684183295, 0.858212633317144, 0.05269842, null, False
"GO:0002696", "positive regulation of leukocyte activation", 2.38566340663689, null, null, 2.62634036737504, -1.65913337751418, 0.842309692838875, 0.89433713, 2694, True
"GO:0050867", "positive regulation of cell activation", 2.44219571485104, null, null, 2.63648789635337, -2.09729530196386, 0.908078877066845, 0.89729781, 2694, True
"GO:0051249", "regulation of lymphocyte activation", 2.97925264288541, null, null, 2.72263392253381, -2.2406221674423, 0.860246349224821, 0.92323799, 2694, True
"GO:0042744", "hydrogen peroxide catabolic process", 0.146984001356775, -0.365483483454834, 1.39150521181016, 1.43136376415899, -1.91610801864129, 0.970309516901689, 0.09520593, null, False
"GO:0042743", "hydrogen peroxide metabolic process", 0.214822771213749, null, null, 1.5910646070265, -1.40863880597629, 0.972576892682657, 0.81589489, 42744, True
"GO:0010712", "regulation of collagen metabolic process", 0.231782463677992, -3.47306239028551, 5.74858665660123, 1.6232492903979, -1.48019003647427, 0.965966358784056, 0.11360125, null, False
