TermID, Name, Frequency, PlotX, PlotY, LogSize, Value, Uniqueness, Dispensability, Representative, Eliminated
"GO:0007610", "behavior", 3.08666402849228, -5.10075156616978, -6.57645532202477, 2.73798732633343, -1.39344316571738, 1, 0, null, False
"GO:0050817", "coagulation", 0.972355701283283, 0.997783558488894, -7.81681207651244, 2.2380461031288, -4.31336977557856, 0.977449828249744, 0, null, False
"GO:0050878", "regulation of body fluid levels", 2.0747357114591, -3.56650413918193, -6.65371673240547, 2.56584781867352, -4.65208485038395, 0.952206900840634, 0, null, False
"GO:0098813", "nuclear chromosome segregation", 1.25501724235401, -7.17782711631094, 1.48198794831612, 2.34830486304816, -7.17254995051482, 0.860886085330043, 0, null, False
"GO:0008608", "attachment of spindle microtubules to kinetochore", 0.130024308892532, null, null, 1.38021124171161, -2.93401599231631, 0.883629345987911, 0.73962749, 98813, True
"GO:0051304", "chromosome separation", 0.15263723217819, null, null, 1.44715803134222, -2.90569532525662, 0.88373110735341, 0.75054483, 98813, True
"GO:0051310", "metaphase plate congression", 0.350500310927695, null, null, 1.79934054945358, -3.30896619419371, 0.811249636366694, 0.81274099, 98813, True
"GO:0000070", "mitotic sister chromatid segregation", 0.655774775284075, null, null, 2.06818586174616, -7.17254995051482, 0.765460962160878, 0.86687595, 98813, True
"GO:0007062", "sister chromatid cohesion", 0.271355079427893, null, null, 1.69019608002851, -2.27024082171791, 0.795057556827213, 0.87261469, 98813, True
"GO:0000819", "sister chromatid segregation", 0.814065238283679, null, null, 2.16136800223497, -7.17254995051482, 0.776359106242842, 0.88727431, 98813, True
"GO:0007080", "mitotic metaphase plate congression", 0.288314771892136, null, null, 1.7160033436348, -2.33273915036913, 0.724640202937846, 0.94123121, 98813, True
"GO:0051303", "establishment of chromosome localization", 0.435298773248912, null, null, 1.89209460269048, -3.30896619419371, 0.922165032442254, 0.97148091, 98813, True
"GO:0034109", "homotypic cell-cell adhesion", 0.339193849284866, -6.23563388890964, 4.52832706963262, 1.78532983501077, -2.31481692447673, 0.98189567161204, 0.00475967, null, False
"GO:0070661", "leukocyte proliferation", 0.520097235570128, -5.03561733141378, 5.94475974753925, 1.96848294855394, -1.30380317483138, 0.994557198030375, 0.00497079, null, False
"GO:0006260", "DNA replication", 1.08542031771157, 1.84846686160925, 6.58312993529078, 2.28555730900777, -7.17254995051482, 0.938704425913924, 0.00538164, null, False
"GO:0050900", "leukocyte migration", 1.27763016563966, 3.01411339570751, -4.18008277794223, 2.35602585719312, -7.17254995051482, 0.871374640676005, 0.00548205, null, False
"GO:0007059", "chromosome segregation", 1.58855786081746, -5.63917472998354, -6.12931363129387, 2.45024910831936, -7.17254995051482, 0.993917056146643, 0.005634, null, False
"GO:0061919", "process utilizing autophagic mechanism", 1.53202555260331, -1.58832553820576, -0.0325564116313958, 2.4345689040342, -2.32471703901499, 0.993940196680172, 0.00575695, null, False
"GO:0000280", "nuclear division", 1.73554186217423, -5.94956019143094, -2.36727220470869, 2.48855071650044, -7.17254995051482, 0.867755754681207, 0.00584456, null, False
"GO:0140014", "mitotic nuclear division", 0.944089547176211, null, null, 2.22530928172586, -7.17254995051482, 0.793567296245425, 0.89579701, 280, True
"GO:0051301", "cell division", 2.79269602577873, -6.75137265099294, 3.62148770695085, 2.69460519893357, -6.07407797037776, 0.993532450923171, 0.00627661, null, False
"GO:0045540", "regulation of cholesterol biosynthetic process", 0.10175815478546, -5.43514592271364, 3.41863732652096, 1.27875360095283, -3.05178881951892, 0.9570829848471, 0.0211414, null, False
"GO:0090181", "regulation of cholesterol metabolic process", 0.175250155463848, null, null, 1.50514997831991, -2.73557453042905, 0.957333389882275, 0.79044246, 45540, True
"GO:0106118", "regulation of sterol biosynthetic process", 0.10175815478546, null, null, 1.27875360095283, -3.05178881951892, 0.9570829848471, 0.8129477, 45540, True
"GO:0045939", "negative regulation of steroid metabolic process", 0.146984001356775, null, null, 1.43136376415899, -1.54735074498678, 0.938774428203364, 0.81302838, 45540, True
"GO:0010894", "negative regulation of steroid biosynthetic process", 0.130024308892532, null, null, 1.38021124171161, -1.49958719283332, 0.937424734234254, 0.82766982, 45540, True
"GO:0002685", "regulation of leukocyte migration", 1.17021878003279, 1.42200878145199, 2.87698816174316, 2.31806333496276, -4.35553786996886, 0.88344339662104, 0.02734502, null, False
"GO:0043087", "regulation of GTPase activity", 1.9560178642094, -3.28482370011355, 1.81449078957465, 2.54032947479087, -3.00827452140712, 0.972286991122791, 0.02914379, null, False
"GO:0051983", "regulation of chromosome segregation", 0.508790773927299, -7.14255950022683, 3.2718126075681, 1.95904139232109, -2.98135491986612, 0.97489932366721, 0.03606658, null, False
